   # lambda  flux(e-/s)    stddev 
  10627.466    -0.02606   0.03770 
  10628.552    -0.03464   0.03446 
  10629.638     0.01167   0.03593 
  10630.724     0.01059   0.03273 
  10631.810     0.10359   0.03108 
  10632.896     0.03692   0.03137 
  10633.982     0.08991   0.03072 
  10635.068     0.03140   0.03018 
  10636.154     0.12266   0.03019 
  10637.240     0.01675   0.04189 
  10638.326     0.07230   0.03076 
  10639.412     0.01006   0.03293 
  10640.498     0.01071   0.04611 
  10641.584    -0.01722   0.04951 
  10642.670     0.02049   0.05785 
  10643.756    -0.03499   0.05804 
  10644.842    -0.10101   0.05432 
  10645.928    -0.08505   0.04150 
  10647.014     0.03765   0.03248 
  10648.100     0.02720   0.03059 
  10649.186     0.03187   0.03050 
  10650.271     0.00671   0.03282 
  10651.357     0.08308   0.03379 
  10652.443     0.23527   0.04219 
  10653.529     0.06410   0.06029 
  10654.615     0.10691   0.07205 
  10655.701     0.07115   0.06792 
  10656.787     0.06750   0.05870 
  10657.873     0.13282   0.04135 
  10658.959     0.10251   0.03207 
  10660.045     0.13162   0.03150 
  10661.131     0.11887   0.03209 
  10662.217     0.09788   0.03245 
  10663.303     0.04929   0.03232 
  10664.389     0.04858   0.03279 
  10665.475     0.09365   0.03032 
  10666.561     0.13756   0.03214 
  10667.647     0.01747   0.03854 
  10668.733     0.09369   0.03589 
  10669.819     0.03816   0.04016 
  10670.905    -0.00645   0.03463 
  10671.991     0.06371   0.03068 
  10673.077     0.10557   0.03004 
  10674.163     0.17742   0.02989 
  10675.249     0.05830   0.03023 
  10676.335     0.11059   0.03440 
  10677.421     0.09908   0.03168 
  10678.507     0.12451   0.03072 
  10679.593     0.08954   0.03011 
  10680.679    -0.04009   0.03314 
  10681.765    -0.01027   0.03224 
  10682.851     0.08379   0.06965 
  10683.937     0.19030   0.04536 
  10685.023     0.09272   0.06063 
  10686.109     0.16755   0.25529 
  10687.195     0.14991   0.06770 
  10688.281    -0.04343   0.07194 
  10689.367     0.13907   0.07804 
  10690.452     0.15766   0.07866 
  10691.538     0.03087   0.07694 
  10692.624     0.08717   0.07680 
  10693.710     0.00321   0.07405 
  10694.796     0.22741   0.06156 
  10695.882     0.09162   0.05573 
  10696.968     0.02245   0.05612 
  10698.054    -0.00250   0.08131 
  10699.140     0.09524   0.10499 
  10700.226     0.13292   0.10321 
  10701.312    -0.17468   0.09996 
  10702.398    -0.00892   0.06866 
  10703.484     0.08604   0.05663 
  10704.570    -0.11111   0.08451 
  10705.656    -0.10117   0.08077 
  10706.742    -0.08957   0.07891 
  10707.828     0.12980   0.07251 
  10708.914     0.11092       nan 
  10710.000     0.03983   0.04074 
  10711.086    -0.00117   0.06839 
  10712.172     0.10362   0.13879 
  10713.258     0.08663   0.15107 
  10714.344     0.07144   0.16445 
  10715.430     0.14176   0.12301 
  10716.516    -0.04607   0.07257 
  10717.602     0.04500   0.06799 
  10718.688     0.13130   0.06322 
  10719.774     0.09971   0.05241 
  10720.860     0.26171   0.06627 
  10721.946     0.07548   0.10092 
  10723.032     0.25455   0.10686 
  10724.118     0.06579   0.11442 
  10725.204     0.12111   0.08795 
  10726.290     0.18968   0.05794 
  10727.376     0.06982   0.05162 
  10728.462     0.10114   0.06255 
  10729.548    -0.13891   0.14191 
  10730.633    -0.19691   0.20372 
  10731.719    -0.08544   0.20622 
  10732.805     0.20193   0.21233 
  10733.891    -0.03011   0.11017 
  10734.977    -0.03070   0.04484 
  10736.063     0.05698   0.03487 
  10737.149     0.01691   0.03844 
  10738.235    -0.02548   0.04381 
  10739.321     0.03121   0.07429 
  10740.407     0.12959   0.04466 
  10741.493     0.08226   0.03994 
  10742.579     0.05912   0.03784 
  10743.665    -0.05073   0.06616 
  10744.751    -0.11862   0.12429 
  10745.837    -0.07171   0.13638 
  10746.923    -0.05021   0.14143 
  10748.009     0.16210   0.21093 
  10749.095     0.11490   0.06047 
  10750.181     0.03276   0.04708 
  10751.267     0.20105   0.08520 
  10752.353    -0.23484   0.19350 
  10753.439    -0.01574   0.21500 
  10754.525    -0.00324   0.21378 
  10755.611    -0.34434   0.16636 
  10756.697    -0.24499   0.06373 
  10757.783     0.01067   0.03775 
  10758.869     0.05575   0.07579 
  10759.955     0.04875   0.04067 
  10761.041    -0.00773   0.03768 
  10762.127     0.02524   0.03950 
  10763.213     0.17799   0.03710 
  10764.299     0.10093   0.04820 
  10765.385     0.06846   0.05030 
  10766.471     0.08369   0.04611 
  10767.557     0.07843   0.04102 
  10768.643    -0.01865   0.03314 
  10769.729     0.03109   0.03196 
  10770.814     0.00951   0.03649 
  10771.900     0.09525   0.04262 
  10772.986     0.07968   0.09284 
  10774.072     0.33361   0.12941 
  10775.158     0.13500   0.13367 
  10776.244     0.04253   0.12876 
  10777.330     0.14118   0.06887 
  10778.416     0.05467   0.03760 
  10779.502     0.08567   0.03258 
  10780.588     0.04310   0.03348 
  10781.674     0.00173   0.03932 
  10782.760     0.00517   0.03718 
  10783.846     0.10017   0.03431 
  10784.932     0.05223   0.03325 
  10786.018     0.03310   0.03239 
  10787.104    -0.05349   0.03154 
  10788.190     0.01595   0.03086 
  10789.276     0.02482   0.03113 
  10790.362    -0.02995       nan 
  10791.448     0.06756   0.03064 
  10792.534     0.12615   0.03172 
  10793.620    -0.04902   0.03696 
  10794.706    -0.04499   0.04279 
  10795.792    -0.05210   0.04625 
  10796.878     0.06910   0.04577 
  10797.964    -0.03264   0.04118 
  10799.050    -0.13213   0.03562 
  10800.136    -0.05216   0.03293 
  10801.222     0.06059   0.03391 
  10802.308    -0.05338   0.03853 
  10803.394     0.01933   0.04195 
  10804.480    -0.14456   0.04217 
  10805.566    -0.02868   0.04367 
  10806.652     0.08559   0.04196 
  10807.738     0.05275   0.04062 
  10808.824     0.08130   0.03259 
  10809.910     0.06350   0.03264 
  10810.995     0.08303   0.03614 
  10812.081     0.13194   0.04056 
  10813.167     0.08091   0.03345 
  10814.253     0.09086   0.03895 
  10815.339     0.14399   0.03333 
  10816.425     0.04219   0.03284 
  10817.511     0.13524   0.03209 
  10818.597     0.02517   0.04121 
  10819.683     0.01162   0.05502 
  10820.769     0.02931   0.03090 
  10821.855     0.10286   0.03345 
  10822.941     0.05218   0.03295 
  10824.027     0.02701   0.03546 
  10825.113    -0.00206   0.03093 
  10826.199    -0.04417   0.03462 
  10827.285    -0.15445   0.03316 
  10828.371    -0.03331   0.03481 
  10829.457     0.03110   0.05212 
  10830.543     0.22670   0.10555 
  10831.629     0.18108   0.18051 
  10832.715    -0.01097   0.33284 
  10833.801    -0.48786   0.37871 
  10834.887    -0.39154   0.33751 
  10835.973    -0.17924   0.25825 
  10837.059    -0.14881   0.09784 
  10838.145    -0.01225   0.05981 
  10839.231    -0.00139   0.06512 
  10840.317     0.02888   0.06935 
  10841.403    -0.08486   0.08048 
  10842.489    -0.17998   0.14089 
  10843.575     0.35538   0.19701 
  10844.661     0.19511   0.20216 
  10845.747    -0.13323   0.24201 
  10846.833     0.10776   0.11650 
  10847.919     0.09861   0.04895 
  10849.005     0.00162   0.03712 
  10850.090     0.01412   0.03351 
  10851.176     0.05812   0.03315 
  10852.262     0.11215   0.03786 
  10853.348     0.15138   0.04539 
  10854.434     0.00702   0.04771 
  10855.520     0.10939   0.04855 
  10856.606    -0.09810   0.05978 
  10857.692    -0.01213   0.10388 
  10858.778     0.02511   0.11797 
  10859.864    -0.13859   0.11989 
  10860.950    -0.29245   0.11142 
  10862.036    -0.06314   0.06663 
  10863.122    -0.05034   0.04561 
  10864.208     0.03483   0.03391 
  10865.294     0.04454   0.03120 
  10866.380     0.00753   0.03004 
  10867.466    -0.02102   0.03012 
  10868.552    -0.07311   0.03794 
  10869.638     0.05078   0.03240 
  10870.724     0.04602   0.03090 
  10871.810     0.05746   0.03427 
  10872.896    -0.05320   0.03775 
  10873.982     0.07780   0.03975 
  10875.068     0.11706   0.04264 
  10876.154     0.09126   0.05030 
  10877.240     0.01072   0.06262 
  10878.326     0.00215   0.07289 
  10879.412    -0.01773   0.08036 
  10880.498     0.00726   0.06694 
  10881.584    -0.11071   0.05462 
  10882.670     0.01401   0.08974 
  10883.756     0.00941   0.03389 
  10884.842     0.08907   0.03455 
  10885.928     0.10316   0.03790 
  10887.014    -0.02337   0.03992 
  10888.100     0.02522   0.03912 
  10889.186     0.14776   0.03633 
  10890.271    -0.01447   0.03303 
  10891.357    -0.10851   0.03376 
  10892.443     0.02164   0.03429 
  10893.529     0.04723   0.03127 
  10894.615     0.01641   0.03343 
  10895.701     0.09349   0.06158 
  10896.787     0.15670   0.21868 
  10897.873     0.27119   0.16384 
  10898.959     0.19511   0.17212 
  10900.045     0.07770   0.15707 
  10901.131    -0.06213   0.08072 
  10902.217     0.06009   0.04744 
  10903.303     0.02291   0.04314 
  10904.389     0.08352   0.04833 
  10905.475     0.10391   0.03809 
  10906.561    -0.00049   0.04369 
  10907.647     0.00085   0.05688 
  10908.733     0.06277   0.03064 
  10909.819     0.00242   0.03341 
  10910.905     0.02217   0.03057 
  10911.991    -0.02720   0.03032 
  10913.077     0.00847   0.03163 
  10914.163    -0.06450   0.02869 
  10915.249    -0.01678   0.02940 
  10916.335    -0.04972   0.02878 
  10917.421     0.04633   0.02808 
  10918.507     0.02310   0.02918 
  10919.593     0.14706   0.03127 
  10920.679    -0.01302   0.03588 
  10921.765     0.05167   0.03534 
  10922.851     0.15294   0.04755 
  10923.937    -0.23581   0.15294 
  10925.023     0.01324   0.49983 
  10926.109     0.16026   0.41451 
  10927.195     0.71701   0.80580 
  10928.281     0.22724   0.20623 
  10929.367     0.27421   0.33895 
  10930.452     0.03777   0.05244 
  10931.538    -0.03446   0.03812 
  10932.624     0.14310   0.03464 
  10933.710     0.07924   0.03204 
  10934.796     0.04249   0.05326 
  10935.882     0.06091   0.03539 
  10936.968     0.06962   0.03245 
  10938.054     0.02012   0.03130 
  10939.140     0.01020   0.02858 
  10940.226     0.04539   0.03187 
  10941.312     0.14376   0.02973 
  10942.398     0.09599   0.03418 
  10943.484     0.05448   0.02912 
  10944.570     0.06463   0.02933 
  10945.656     0.04458   0.03231 
  10946.742    -0.01794   0.03643 
  10947.828     0.05178   0.04221 
  10948.914    -0.00013   0.10115 
  10950.000     0.22718   0.17659 
  10951.086    -0.20698   0.19276 
  10952.172     0.07860   0.19062 
  10953.258     0.10788   0.12955 
  10954.344     0.20246   0.06080 
  10955.430     0.18734   0.04169 
  10956.516     0.06228   0.10704 
  10957.602     0.07650   0.03144 
  10958.688     0.14399   0.02813 
  10959.774     0.08544   0.02820 
  10960.860     0.11955   0.02827 
  10961.946     0.12605   0.02851 
  10963.032     0.06312   0.02940 
  10964.118     0.06466   0.03230 
  10965.204     0.19036   0.03376 
  10966.290     0.15996   0.03650 
  10967.376     0.05129   0.03983 
  10968.462     0.22759   0.04311 
  10969.548     0.04168   0.05231 
  10970.633     0.07759   0.04993 
  10971.719     0.17750   0.05697 
  10972.805     0.42545   0.14099 
  10973.891    -0.36893   0.32205 
  10974.977     0.09615   0.31052 
  10976.063     1.07437   0.30629 
  10977.149     0.83801   0.22477 
  10978.235    -0.05846   0.09692 
  10979.321     0.14655   0.05844 
  10980.407     0.09120   0.05649 
  10981.493    -0.00731   0.03605 
  10982.579     0.08001   0.03389 
  10983.665     0.10668   0.05000 
  10984.751     0.02792   0.05204 
  10985.837    -0.02373   0.04923 
  10986.923    -0.01913   0.04844 
  10988.009     0.02303   0.04095 
  10989.095     0.05597   0.03200 
  10990.181     0.07389   0.03017 
  10991.267     0.13309   0.03035 
  10992.353     0.16040   0.03061 
  10993.439     0.18422   0.03015 
  10994.525     0.09998   0.02964 
  10995.611     0.12006   0.02922 
  10996.697     0.07164   0.02902 
  10997.783     0.05905   0.06481 
  10998.869    -0.00127   0.02896 
  10999.955     0.07603   0.05563 
  11001.041     0.11401   0.03467 
  11002.127     0.06731   0.03208 
  11003.213     0.07327   0.03258 
  11004.299     0.12506   0.03446 
  11005.385     0.08945   0.03666 
  11006.471    -0.13543   0.05931 
  11007.557    -0.05080   0.14512 
  11008.643     0.06834   0.21034 
  11009.729    -0.02426   0.18053 
  11010.814    -0.05682   0.14869 
  11011.900     0.20004   0.07226 
  11012.986     0.45923   0.04247 
  11014.072     0.94362   0.03611 
  11015.158     1.96679   0.04004 
  11016.244     2.88422   0.04061 
  11017.330     3.27495   0.03611 
  11018.416     2.99559   0.03753 
  11019.502     2.45989   0.03381 
  11020.588     1.54649   0.03463 
  11021.674     0.79211   0.03104 
  11022.760     0.33072   0.03029 
  11023.846     0.08322   0.03085 
  11024.932     0.03565   0.05093 
  11026.018     0.01815   0.07759 
  11027.104     0.14912   0.14201 
  11028.190    -0.11656   0.37951 
  11029.276     0.25347   0.45793 
  11030.362    -0.20221   0.43578 
  11031.448    -0.14374   0.45386 
  11032.534     0.05842   0.29517 
  11033.620    -0.00454   0.09033 
  11034.706     0.02944   0.13537 
  11035.792    -0.06353   0.06742 
  11036.878     0.02084   0.05509 
  11037.964     0.10687   0.06682 
  11039.050     0.09481   0.06712 
  11040.136     0.05840   0.03773 
  11041.222     0.09192   0.04267 
  11042.308     0.10850   0.03452 
  11043.394     0.05058   0.03337 
  11044.480     0.05876   0.03777 
  11045.566    -0.00147   0.03111 
  11046.652     0.09502   0.03028 
  11047.738     0.06457   0.02872 
  11048.824     0.11706   0.02819 
  11049.910     0.04788   0.02834 
  11050.995     0.13049   0.03334 
  11052.081     0.11605   0.04908 
  11053.167     0.16562   0.04807 
  11054.253     0.11726   0.04995 
  11055.339     0.13290   0.04985 
  11056.425    -0.03969   0.04184 
  11057.511    -0.05246   0.03318 
  11058.597     0.05634   0.03136 
  11059.683     0.13307   0.03007 
  11060.769     0.14884   0.02954 
  11061.855     0.01338   0.03212 
  11062.941     0.02609   0.03484 
  11064.027     0.06632   0.03728 
  11065.113     0.06996   0.03725 
  11066.199     0.10521   0.04024 
  11067.285     0.03497   0.03312 
  11068.371    -0.02531   0.03966 
  11069.457    -0.06774   0.05917 
  11070.543     0.11499   0.11196 
  11071.629     0.05044   0.13399 
  11072.715     0.05267   0.13623 
  11073.801     0.06745   0.12280 
  11074.887     0.20708   0.06871 
  11075.973     0.15595   0.04479 
  11077.059     0.04375   0.03101 
  11078.145     0.01076   0.03083 
  11079.231     0.06086   0.02803 
  11080.317     0.05295   0.02843 
  11081.403     0.00866   0.03397 
  11082.489     0.05679   0.04497 
  11083.575     0.09856   0.04870 
  11084.661     0.06920   0.04954 
  11085.747     0.03740   0.04628 
  11086.833     0.04224   0.05777 
  11087.919     0.02274   0.13359 
  11089.005    -0.36265   0.18434 
  11090.090    -0.12051   0.19199 
  11091.176    -0.02910   0.17945 
  11092.262     0.31007   0.11198 
  11093.348     0.08429   0.05642 
  11094.434     0.09537   0.12678 
  11095.520     0.09079   0.04012 
  11096.606    -0.04356   0.02805 
  11097.692     0.05052   0.02792 
  11098.778     0.04498   0.02847 
  11099.864     0.12983   0.02840 
  11100.950     0.13184   0.02816 
  11102.036     0.08929   0.02786 
  11103.122     0.04192   0.02732 
  11104.208     0.19123   0.02927 
  11105.294     0.08577   0.02846 
  11106.380     0.01619   0.02888 
  11107.466    -0.00930   0.03408 
  11108.552     0.00042   0.03264 
  11109.638    -0.01875   0.03006 
  11110.724    -0.07696   0.02879 
  11111.810     0.03486   0.02755 
  11112.896    -0.00963   0.02653 
  11113.982     0.02765   0.02658 
  11115.068     0.00769   0.02800 
  11116.154     0.04203   0.02715 
  11117.240    -0.00253   0.02797 
  11118.326     0.05330   0.03003 
  11119.412     0.11930   0.03023 
  11120.498     0.06151   0.02893 
  11121.584     0.01550   0.03353 
  11122.670     0.04048   0.03808 
  11123.756     0.04458   0.03910 
  11124.842     0.11732   0.03800 
  11125.928     0.05679   0.03244 
  11127.014     0.06551   0.02988 
  11128.100     0.05977   0.02807 
  11129.186    -0.05879   0.02594 
  11130.271    -0.05060   0.02528 
  11131.357     0.08280   0.02574 
  11132.443     0.05212   0.02588 
  11133.529     0.02274   0.02557 
  11134.615     0.03459   0.02882 
  11135.701     0.01689   0.02575 
  11136.787    -0.03020   0.02668 
  11137.873     0.01034   0.03532 
  11138.959    -0.05095   0.07072 
  11140.045    -0.11453   0.10039 
  11141.131    -0.26258   0.09260 
  11142.217     0.00187   0.08559 
  11143.303     0.03033   0.05326 
  11144.389    -0.07069   0.03538 
  11145.475     0.05936   0.04189 
  11146.561     0.13162   0.03318 
  11147.647     0.04158   0.03541 
  11148.733     0.11255   0.02768 
  11149.819    -0.00973   0.02648 
  11150.905    -0.01588   0.02621 
  11151.991    -0.06386   0.02810 
  11153.077    -0.06115   0.04511 
  11154.163    -0.04192   0.19245 
  11155.249    -0.07063   0.12058 
  11156.335     0.10930   0.21425 
  11157.421     0.15639   0.10780 
  11158.507    -0.01083   0.06861 
  11159.593    -0.13330   0.06049 
  11160.679    -0.13021   0.03202 
  11161.765    -0.05144   0.03015 
  11162.851    -0.05403   0.04451 
  11163.937    -0.09573   0.03930 
  11165.023     0.01376   0.03436 
  11166.109     0.04118   0.03743 
  11167.195     0.05033   0.03578 
  11168.281     0.01645   0.03630 
  11169.367     0.05187   0.03762 
  11170.452    -0.02886   0.04665 
  11171.538     0.00538   0.04656 
  11172.624    -0.02088   0.03255 
  11173.710    -0.04719   0.02824 
  11174.796    -0.00929   0.02615 
  11175.882     0.02713   0.02548 
  11176.968     0.01664   0.02585 
  11178.054     0.03717   0.02611 
  11179.140     0.04249   0.02615 
  11180.226     0.05068   0.03455 
  11181.312     0.00835   0.02656 
  11182.398    -0.08704   0.02643 
  11183.484     0.00962   0.02830 
  11184.570    -0.01775   0.02854 
  11185.656    -0.06389   0.02917 
  11186.742    -0.04524   0.02829 
  11187.828    -0.18415   0.02649 
  11188.914    -0.16056   0.02612 
  11190.000     0.00532   0.02563 
  11191.086     0.02981   0.02790 
  11192.172     0.03390   0.02614 
  11193.258     0.12814   0.02495 
  11194.344     0.09729   0.02528 
  11195.430     0.10703   0.02603 
  11196.516    -0.04854   0.02791 
  11197.602    -0.06867   0.02599 
  11198.688     0.04134   0.02643 
  11199.774     0.04054   0.02583 
  11200.860     0.03311   0.05459 
  11201.946     0.00863   0.02581 
  11203.032     0.02262   0.02710 
  11204.118     0.12643   0.02463 
  11205.204     0.05058   0.02520 
  11206.290     0.00550   0.02614 
  11207.376     0.07299   0.02723 
  11208.462     0.16365   0.02830 
  11209.548    -0.00616   0.02964 
  11210.633     0.04256   0.03038 
  11211.719     0.00493   0.03245 
  11212.805    -0.09156   0.04198 
  11213.891    -0.05463   0.04295 
  11214.977     0.05721   0.04779 
  11216.063     0.02176   0.04736 
  11217.149     0.02567   0.03561 
  11218.235     0.00826   0.02677 
  11219.321    -0.05500   0.03472 
  11220.407    -0.13385   0.02354 
  11221.493    -0.06795   0.02343 
  11222.579    -0.08323   0.02453 
  11223.665    -0.03718   0.02647 
  11224.751    -0.01873   0.02679 
  11225.837    -0.07008   0.03422 
  11226.923    -0.04736   0.04019 
  11228.009     0.04490   0.04273 
  11229.095    -0.01012   0.04257 
  11230.181     0.00725   0.03340 
  11231.267     0.07457   0.02689 
  11232.353     0.04151   0.02435 
  11233.439     0.08366   0.02376 
  11234.525     0.05992   0.02339 
  11235.611     0.04329   0.02265 
  11236.697    -0.01021   0.02201 
  11237.783    -0.05748   0.02207 
  11238.869    -0.09279   0.02274 
  11239.955    -0.03622   0.02293 
