   # lambda  flux(e-/s)    stddev 
  10623.122    -0.05283   0.05708 
  10624.208     0.09135   0.05965 
  10625.294     0.15387   0.05929 
  10626.380     0.12626   0.05877 
  10627.466     0.19745   0.05788 
  10628.552    -0.05778   0.05623 
  10629.638    -0.20152   0.05613 
  10630.724     0.06382   0.05651 
  10631.810     0.11559   0.05482 
  10632.896     0.13785   0.05037 
  10633.982     0.01677   0.04973 
  10635.068    -0.08685   0.05185 
  10636.154     0.06743   0.05257 
  10637.240     0.07838   0.05128 
  10638.326     0.02730   0.05412 
  10639.412     0.05461   0.05491 
  10640.498     0.04475   0.06057 
  10641.584    -0.07958   0.08583 
  10642.670    -0.10477   0.09588 
  10643.756    -0.17137   0.09687 
  10644.842    -0.20248   0.09495 
  10645.928    -0.07102   0.07914 
  10647.014     0.01806   0.06016 
  10648.100    -0.06984   0.05239 
  10649.186    -0.10842   0.05024 
  10650.271    -0.08948   0.05074 
  10651.357    -0.06090   0.05539 
  10652.443    -0.07416   0.07600 
  10653.529    -0.04260   0.10610 
  10654.615    -0.08769   0.11682 
  10655.701    -0.18644   0.12449 
  10656.787    -0.16034   0.10303 
  10657.873     0.01554   0.07316 
  10658.959    -0.02719   0.05637 
  10660.045     0.03535   0.05191 
  10661.131     0.07685   0.05543 
  10662.217     0.12557   0.05463 
  10663.303     0.07936   0.05171 
  10664.389    -0.08716   0.05168 
  10665.475    -0.10909   0.05278 
  10666.561    -0.22129   0.06169 
  10667.647    -0.07916   0.06038 
  10668.733    -0.04124   0.07078 
  10669.819    -0.02674   0.07893 
  10670.905     0.05241   0.06056 
  10671.991    -0.05352   0.05692 
  10673.077    -0.07887   0.05421 
  10674.163    -0.01251   0.05040 
  10675.249    -0.07145   0.05014 
  10676.335    -0.09513   0.04993 
  10677.421     0.00378   0.05048 
  10678.507    -0.05008   0.05082 
  10679.593    -0.03913   0.05343 
  10680.679     0.06711   0.05250 
  10681.765    -0.12658   0.12003 
  10682.851    -0.14547   0.06421 
  10683.937    -0.16283   0.07795 
  10685.023     0.08936   0.10342 
  10686.109     0.05637   0.12310 
  10687.195     0.18011   0.15504 
  10688.281    -0.00923   0.12979 
  10689.367    -0.10410   0.14441 
  10690.452    -0.29184   0.13911 
  10691.538    -0.19805   0.13880 
  10692.624    -0.19596   0.14211 
  10693.710    -0.16100   0.12909 
  10694.796    -0.01133   0.10892 
  10695.882     0.03633   0.10064 
  10696.968     0.30376   0.10649 
  10698.054     0.27536   0.15288 
  10699.140     0.38537   0.18499 
  10700.226     0.05425   0.18238 
  10701.312    -0.07568   0.18203 
  10702.398     0.03856   0.13260 
  10703.484     0.03974   0.10880 
  10704.570    -0.09833   0.13509 
  10705.656    -0.23116   0.14261 
  10706.742    -0.29097   0.13899 
  10707.828     0.11037   0.12962 
  10708.914    -0.05418   0.09249 
  10710.000     0.10577   0.08239 
  10711.086    -0.04686   0.14244 
  10712.172    -0.43292   0.24880 
  10713.258     0.13685   0.26975 
  10714.344     0.83581   0.26897 
  10715.430     0.66105   0.23333 
  10716.516     0.10044   0.17279 
  10717.602     0.01340   0.15001 
  10718.688    -0.28485   0.10530 
  10719.774    -0.20430   0.10270 
  10720.860     0.12798   0.12972 
  10721.946    -0.25159   0.18696 
  10723.032    -0.13349   0.18878 
  10724.118     0.00528   0.19246 
  10725.204     0.21800   0.16711 
  10726.290     0.18062   0.11054 
  10727.376     0.02846   0.09561 
  10728.462     0.17959   0.12428 
  10729.548     0.25125   0.27105 
  10730.633     0.63720   0.37561 
  10731.719     1.07045   0.36582 
  10732.805     0.84187   0.35525 
  10733.891    -0.21674   0.22200 
  10734.977     0.03310   0.10609 
  10736.063     0.01985   0.09203 
  10737.149    -0.13431   0.08759 
  10738.235    -0.19353   0.08008 
  10739.321    -0.07044   0.08422 
  10740.407     0.01554   0.09299 
  10741.493    -0.10762   0.07385 
  10742.579    -0.13776   0.07886 
  10743.665     0.23660   0.14323 
  10744.751     0.09956   0.22253 
  10745.837     0.06963   0.23385 
  10746.923     0.26008   0.23285 
  10748.009     0.00164   0.19235 
  10749.095    -0.08603   0.10844 
  10750.181    -0.07107   0.09901 
  10751.267     0.19395   0.19141 
  10752.353     0.38054   0.37647 
  10753.439     0.13017   0.38921 
  10754.525     0.43201   0.38870 
  10755.611    -0.02599   0.33581 
  10756.697     0.05394   0.14445 
  10757.783    -0.16568   0.07665 
  10758.869    -0.04071   0.06129 
  10759.955    -0.06162   0.05707 
  10761.041     0.02874   0.05956 
  10762.127     0.04831   0.07339 
  10763.213     0.03526   0.06609 
  10764.299    -0.07491   0.07426 
  10765.385     0.04651   0.07580 
  10766.471     0.08835   0.07710 
  10767.557     0.03624   0.07271 
  10768.643     0.12749   0.05944 
  10769.729     0.00386   0.05516 
  10770.814     0.01058   0.05848 
  10771.900     0.04710   0.08747 
  10772.986     0.69213   0.19322 
  10774.072     0.88939   0.23211 
  10775.158     0.20664   0.24101 
  10776.244     0.03268   0.22519 
  10777.330    -0.12168   0.14765 
  10778.416    -0.07287   0.07776 
  10779.502     0.21782   0.05992 
  10780.588     0.24125   0.05702 
  10781.674     0.05781   0.05705 
  10782.760     0.17969   0.05813 
  10783.846     0.26313   0.05737 
  10784.932     0.05722   0.05830 
  10786.018    -0.07164   0.06721 
  10787.104     0.08702   0.08096 
  10788.190    -0.02368   0.05216 
  10789.276     0.08145   0.05540 
  10790.362    -0.02431   0.05540 
  10791.448    -0.04836   0.05197 
  10792.534    -0.05659   0.06707 
  10793.620    -0.17279   0.07296 
  10794.706    -0.07368   0.07760 
  10795.792    -0.14461   0.09130 
  10796.878    -0.00401   0.08067 
  10797.964    -0.00570   0.07322 
  10799.050    -0.10328   0.06288 
  10800.136     0.01339   0.05681 
  10801.222     0.13181   0.05718 
  10802.308     0.04404   0.06712 
  10803.394    -0.16368   0.07400 
  10804.480    -0.02269   0.07819 
  10805.566     0.21346   0.07663 
  10806.652     0.01824   0.06554 
  10807.738    -0.00606   0.05746 
  10808.824     0.09035   0.05468 
  10809.910     0.04170   0.05796 
  10810.995    -0.04416   0.06612 
  10812.081     0.10219   0.05953 
  10813.167    -0.00994   0.05929 
  10814.253     0.06419   0.07242 
  10815.339     0.10216   0.05866 
  10816.425     0.03618   0.12081 
  10817.511     0.03481   0.06007 
  10818.597     0.26036   0.05768 
  10819.683     0.01268   0.05450 
  10820.769     0.08189   0.05263 
  10821.855     0.16496   0.05216 
  10822.941     0.14407   0.05187 
  10824.027     0.10457   0.05644 
  10825.113     0.09808   0.05260 
  10826.199    -0.11455   0.05368 
  10827.285     0.00219   0.05539 
  10828.371     0.23125   0.06426 
  10829.457     0.02198   0.10876 
  10830.543    -0.09528   0.23431 
  10831.629    -1.52892   0.37192 
  10832.715    -0.24210   0.61961 
  10833.801     0.36266   0.67721 
  10834.887     0.02375   0.66719 
  10835.973    -0.48655   0.52344 
  10837.059    -1.02443   0.22991 
  10838.145     0.20686   0.12703 
  10839.231    -0.03481   0.12473 
  10840.317     0.18561   0.12845 
  10841.403    -0.03546   0.15986 
  10842.489     0.23282   0.28202 
  10843.575     0.55901   0.36089 
  10844.661     0.18686   0.36654 
  10845.747    -0.18854   0.35956 
  10846.833     0.30547   0.24418 
  10847.919     0.06242   0.11436 
  10849.005     0.34197   0.07141 
  10850.090     0.16344   0.06649 
  10851.176     0.24043   0.06024 
  10852.262     0.40415   0.06743 
  10853.348     0.29327   0.08451 
  10854.434     0.26379   0.08482 
  10855.520     0.09426   0.09146 
  10856.606    -0.12827   0.12494 
  10857.692     0.00101   0.18970 
  10858.778    -0.23948   0.21190 
  10859.864     0.05616   0.21277 
  10860.950    -0.02303   0.19922 
  10862.036     0.05609   0.13501 
  10863.122    -0.06712   0.07556 
  10864.208     0.01469   0.06133 
  10865.294    -0.04935   0.05312 
  10866.380    -0.02172   0.05121 
  10867.466    -0.06955   0.04937 
  10868.552     0.22158   0.04843 
  10869.638     0.12914   0.04850 
  10870.724     0.17892   0.06505 
  10871.810     0.09401   0.06099 
  10872.896     0.02681   0.06668 
  10873.982     0.02036   0.07124 
  10875.068     0.14358   0.07635 
  10876.154    -0.12371   0.09367 
  10877.240     0.02613   0.11447 
  10878.326     0.15023   0.13759 
  10879.412     0.07020   0.13407 
  10880.498     0.04642   0.12130 
  10881.584     0.07292   0.09613 
  10882.670    -0.13464   0.06826 
  10883.756     0.01894   0.06443 
  10884.842    -0.03714   0.06235 
  10885.928     0.02466   0.09336 
  10887.014     0.10976   0.07534 
  10888.100     0.09081   0.07159 
  10889.186     0.30876   0.06690 
  10890.271     0.15421   0.06553 
  10891.357    -0.11968   0.05881 
  10892.443     0.08720   0.05110 
  10893.529     0.06355   0.05371 
  10894.615     0.14368   0.06032 
  10895.701     0.07761   0.10732 
  10896.787     0.25328   0.25293 
  10897.873     0.77055   0.30932 
  10898.959     0.57834   0.29919 
  10900.045     0.37154   0.29479 
  10901.131    -0.28815   0.16668 
  10902.217     0.06085   0.08807 
  10903.303     0.34861   0.07750 
  10904.389    -0.02324   0.07316 
  10905.475    -0.11578   0.06538 
  10906.561    -0.10003   0.06061 
  10907.647    -0.02567   0.05536 
  10908.733     0.00836   0.08455 
  10909.819     0.04543   0.06179 
  10910.905     0.01590   0.12154 
  10911.991    -0.00149   0.05025 
  10913.077     0.08700   0.04974 
  10914.163     0.09489   0.05001 
  10915.249     0.05321   0.04909 
  10916.335     0.18529   0.05257 
  10917.421     0.15841   0.06447 
  10918.507     0.02021   0.05292 
  10919.593    -0.01650   0.06005 
  10920.679    -0.12172   0.05943 
  10921.765     0.32065   0.06949 
  10922.851     0.11812   0.10520 
  10923.937     0.29976   0.28384 
  10925.023     0.58803   0.53932 
  10926.109     0.46691   0.54332 
  10927.195     0.17548   0.57226 
  10928.281     0.16265   0.46611 
  10929.367     0.14454   0.17847 
  10930.452     0.08600   0.09588 
  10931.538     0.01668   0.06928 
  10932.624     0.12160   0.06207 
  10933.710     0.24520   0.05854 
  10934.796     0.05907   0.06181 
  10935.882    -0.00487   0.05976 
  10936.968     0.12445   0.05296 
  10938.054     0.17570   0.05278 
  10939.140    -0.01537   0.05024 
  10940.226     0.16186   0.05004 
  10941.312     0.14508   0.05195 
  10942.398     0.11679   0.06153 
  10943.484     0.22176   0.05413 
  10944.570    -0.02471   0.04951 
  10945.656    -0.02351   0.05030 
  10946.742     0.15405   0.05575 
  10947.828    -0.11495   0.07839 
  10948.914    -0.62115   0.18635 
  10950.000    -0.11392   0.32086 
  10951.086    -0.69865   0.33916 
  10952.172     0.44184   0.34408 
  10953.258     0.09701   0.27478 
  10954.344    -0.21426   0.12574 
  10955.430    -0.02236   0.08342 
  10956.516     0.02134   0.06601 
  10957.602     0.00706   0.05442 
  10958.688    -0.02840   0.05023 
  10959.774     0.02644   0.05040 
  10960.860     0.16020   0.05689 
  10961.946    -0.07294   0.05227 
  10963.032    -0.01149   0.05266 
  10964.118    -0.09209   0.05743 
  10965.204     0.05599   0.05953 
  10966.290     0.00618   0.06639 
  10967.376     0.08802   0.07322 
  10968.462     0.10199   0.08430 
  10969.548    -0.07513   0.08742 
  10970.633     0.03874   0.09057 
  10971.719    -0.39181   0.12241 
  10972.805    -0.41194   0.28190 
  10973.891    -0.01603   0.54501 
  10974.977     0.46885   0.56258 
  10976.063     0.15878   0.56713 
  10977.149    -0.12951   0.47284 
  10978.235     0.13813   0.21210 
  10979.321     0.05662   0.10473 
  10980.407     0.14260   0.07926 
  10981.493     0.07709   0.06839 
  10982.579     0.19535   0.06279 
  10983.665     0.11017   0.07333 
  10984.751    -0.15250   0.08874 
  10985.837     0.23598       nan 
  10986.923     0.16715   0.08948 
  10988.009    -0.03220   0.07689 
  10989.095    -0.05138   0.05840 
  10990.181     0.00015   0.06256 
  10991.267     0.11945   0.05133 
  10992.353     0.07764   0.05139 
  10993.439     0.07885   0.05064 
  10994.525    -0.08936   0.05171 
  10995.611    -0.08367   0.05532 
  10996.697     0.10091   0.05122 
  10997.783     0.02730   0.04812 
  10998.869    -0.03291   0.04803 
  10999.955     0.01298   0.04995 
  11001.041    -0.04129   0.06328 
  11002.127    -0.08084   0.06078 
  11003.213     0.11206   0.05713 
  11004.299     0.06312   0.05870 
  11005.385    -0.15038   0.06715 
  11006.471    -0.32032   0.12152 
  11007.557     0.26458   0.26360 
  11008.643     0.30186   0.31249 
  11009.729     0.00271   0.31018 
  11010.814     0.52013   0.28810 
  11011.900    -0.09528   0.14641 
  11012.986     0.14805   0.07522 
  11014.072     0.15145   0.06036 
  11015.158     0.13120   0.05499 
  11016.244     0.19232   0.05914 
  11017.330     0.15390   0.06026 
  11018.416     0.24347   0.05060 
  11019.502     0.43707   0.04834 
  11020.588     1.19340   0.04970 
  11021.674     2.15454   0.05522 
  11022.760     2.28280   0.05355 
  11023.846     1.75858   0.05627 
  11024.932     1.00586   0.05812 
  11026.018     0.30415   0.07969 
  11027.104    -0.20914   0.20461 
  11028.190     0.30090   0.42553 
  11029.276    -0.22247   0.50419 
  11030.362    -0.10441   0.50250 
  11031.448    -0.71763   0.75650 
  11032.534    -0.16435   0.20381 
  11033.620    -0.09500   0.10176 
  11034.706    -0.03455   0.06825 
  11035.792     0.06424   0.05906 
  11036.878     0.00943   0.05732 
  11037.964     0.17143   0.05847 
  11039.050     0.08178   0.06028 
  11040.136     0.06675   0.06811 
  11041.222     0.15411   0.06680 
  11042.308     0.09191   0.06562 
  11043.394     0.13933   0.06207 
  11044.480     0.20133   0.05604 
  11045.566     0.11168   0.05400 
  11046.652     0.09766   0.05480 
  11047.738     0.13566   0.05348 
  11048.824     0.00997   0.04832 
  11049.910     0.04165   0.04746 
  11050.995    -0.04641   0.05069 
  11052.081    -0.08680   0.06978 
  11053.167    -0.12499   0.08742 
  11054.253     0.01749   0.09546 
  11055.339     0.13324   0.10246 
  11056.425     0.20348   0.07922 
  11057.511     0.23388   0.06816 
  11058.597     0.35179   0.05828 
  11059.683     0.16072   0.05484 
  11060.769    -0.04776   0.05422 
  11061.855    -0.01839   0.05774 
  11062.941     0.12204   0.06155 
  11064.027     0.11203   0.06591 
  11065.113     0.15937   0.06446 
  11066.199     0.23157   0.06135 
  11067.285     0.02590   0.06160 
  11068.371     0.09598   0.06834 
  11069.457     0.12354   0.09960 
  11070.543     0.06380   0.19515 
  11071.629     0.07890   0.24103 
  11072.715    -0.13045   0.25144 
  11073.801    -0.36192   0.23030 
  11074.887    -0.01447   0.13685 
  11075.973     0.02076   0.07250 
  11077.059     0.02830   0.05585 
  11078.145     0.05084   0.05837 
  11079.231     0.29940   0.05175 
  11080.317     0.28471   0.06105 
  11081.403     0.11663   0.06455 
  11082.489     0.19679   0.08182 
  11083.575    -0.11532   0.08858 
  11084.661     0.09269   0.08871 
  11085.747     0.35634   0.09251 
  11086.833     0.02188   0.12218 
  11087.919     0.13251   0.25673 
  11089.005     0.89113   0.35091 
  11090.090    -0.18592   0.34534 
  11091.176    -0.66531   0.35545 
  11092.262    -0.20004   0.22709 
  11093.348     0.17723   0.10418 
  11094.434     0.23191   0.06424 
  11095.520     0.05170   0.20990 
  11096.606     0.09085   0.04900 
  11097.692     0.06256   0.04698 
  11098.778     0.05414   0.08820 
  11099.864     0.11206   0.05018 
  11100.950     0.10667   0.05003 
  11102.036     0.03558   0.07002 
  11103.122     0.05826   0.04770 
  11104.208     0.16059   0.04822 
  11105.294     0.14718   0.18265 
  11106.380     0.00534   0.04992 
  11107.466    -0.06037   0.09363 
  11108.552     0.02434   0.05294 
  11109.638    -0.02487   0.05869 
  11110.724     0.06696       nan 
  11111.810     0.01114   0.05564 
  11112.896    -0.00902   0.04799 
  11113.982    -0.14062   0.04494 
  11115.068     0.00754   0.04825 
  11116.154     0.12726   0.04811 
  11117.240    -0.14569   0.09347 
  11118.326     0.01233   0.05656 
  11119.412    -0.02872   0.04882 
  11120.498    -0.02948   0.07349 
  11121.584     0.01457   0.07106 
  11122.670     0.02997   0.08006 
  11123.756     0.06453   0.07359 
  11124.842    -0.00159   0.09894 
  11125.928     0.00646   0.06134 
  11127.014     0.11981   0.05125 
  11128.100    -0.06551   0.04539 
  11129.186    -0.04123   0.04482 
  11130.271    -0.12914   0.04446 
  11131.357     0.00648   0.04400 
  11132.443     0.14874   0.04516 
  11133.529     0.06269   0.04342 
  11134.615     0.02613   0.04625 
  11135.701    -0.03892   0.04638 
  11136.787     0.11936   0.04888 
  11137.873     0.11090   0.06713 
  11138.959    -0.13489   0.12620 
  11140.045     0.09526   0.16263 
  11141.131     0.47544   0.20507 
  11142.217     0.02787   0.15408 
  11143.303    -0.08110   0.10443 
  11144.389    -0.12520   0.06002 
  11145.475     0.00229   0.05092 
  11146.561     0.02189   0.05425 
  11147.647     0.17987   0.04909 
  11148.733     0.11919   0.05089 
  11149.819     0.14178   0.04493 
  11150.905    -0.02101   0.05661 
  11151.991    -0.05182       nan 
  11153.077     0.23573   0.09131 
  11154.163     0.09853   0.16943 
  11155.249     0.01284   0.20601 
  11156.335     0.34264   0.26640 
  11157.421     0.12838   0.20225 
  11158.507    -0.08205   0.13701 
  11159.593     0.20471   0.14047 
  11160.679     0.17268   0.05277 
  11161.765     0.14168   0.05375 
  11162.851     0.05376   0.05664 
  11163.937     0.11057   0.06132 
  11165.023     0.12475   0.06138 
  11166.109     0.18967   0.06236 
  11167.195     0.07999   0.06375 
  11168.281     0.12260   0.06393 
  11169.367     0.36580   0.06757 
  11170.452     0.25478   0.06864 
  11171.538     0.06988   0.06878 
  11172.624     0.06845   0.05912 
  11173.710     0.30746   0.05450 
  11174.796     0.06169   0.04552 
  11175.882     0.08337   0.04337 
  11176.968     0.09868   0.04511 
  11178.054     0.02175   0.04530 
  11179.140    -0.04491   0.04643 
  11180.226     0.11254   0.04663 
  11181.312     0.20197   0.04666 
  11182.398     0.31569   0.04361 
  11183.484     0.16124   0.04523 
  11184.570     0.14976   0.04452 
  11185.656     0.14814   0.04444 
  11186.742     0.21826   0.04580 
  11187.828     0.15018   0.04504 
  11188.914     0.19152   0.04696 
  11190.000     0.18868   0.04408 
  11191.086     0.06310   0.04233 
  11192.172    -0.03487   0.04172 
  11193.258     0.03759       nan 
  11194.344     0.18861       nan 
  11195.430     0.18287   0.04038 
  11196.516     0.03230   0.04254 
  11197.602     0.02847   0.04240 
  11198.688    -0.01121   0.04401 
  11199.774     0.11048   0.04222 
  11200.860     0.12148   0.03965 
  11201.946     0.06070   0.03900 
  11203.032     0.24081   0.03952 
  11204.118     0.26863   0.04108 
  11205.204     0.14949   0.04120 
  11206.290     0.18275   0.04312 
  11207.376     0.20380   0.04431 
  11208.462     0.10400   0.04730 
  11209.548     0.28831   0.05116 
  11210.633     0.25677   0.05292 
  11211.719     0.11292   0.05430 
  11212.805     0.07524   0.06579 
  11213.891     0.07127   0.07456 
  11214.977     0.06940       nan 
  11216.063     0.07116       nan 
  11217.149     0.19508   0.05270 
  11218.235         nan       nan 
  11219.321         nan       nan 
  11220.407         nan       nan 
  11221.493         nan       nan 
  11222.579         nan       nan 
  11223.665         nan       nan 
  11224.751         nan       nan 
  11225.837         nan       nan 
  11226.923         nan       nan 
  11228.009         nan       nan 
  11229.095         nan       nan 
  11230.181         nan       nan 
  11231.267         nan       nan 
  11232.353         nan       nan 
  11233.439         nan       nan 
  11234.525         nan       nan 
  11235.611         nan       nan 
  11236.697         nan       nan 
  11237.783         nan       nan 
  11238.869         nan       nan 
  11239.955         nan       nan 
